order_id,delivery_partner_id,delivery_status,delivery_time_minutes,distance_km,reasons_if_delayed
5051330893,49311,Slightly Delayed,14.0,4.22,Traffic
6065496420,49744,Slightly Delayed,11.0,0.93,Traffic
7574848635,74349,Slightly Delayed,12.0,2.14,Traffic
8793868975,47869,On Time,4.0,2.76,Traffic
5381466176,48307,On Time,3.0,4.54,Traffic
7709366480,92788,On Time,0.0,0.98,
4936667930,36661,On Time,1.0,2.69,Traffic
6860925755,7299,On Time,-1.0,1.74,
5486433396,87165,On Time,5.0,0.61,Traffic
7089292009,70015,On Time,1.0,2.56,Traffic
5350760367,56321,On Time,4.0,1.78,Traffic
5581769906,80281,Slightly Delayed,13.0,2.26,Traffic
6256637306,57954,Slightly Delayed,9.0,2.47,Traffic
2999946056,6882,On Time,0.0,3.1,
5218488175,38184,On Time,0.0,4.64,
8297436592,20223,On Time,-5.0,4.13,
1806118907,22727,On Time,2.0,3.65,Traffic
6999224625,29986,On Time,1.0,4.49,Traffic
1809997641,56471,Significantly Delayed,23.0,1.51,Traffic
7528090614,91659,On Time,3.0,2.32,Traffic
4884904912,45668,On Time,-5.0,0.73,
9811235698,50768,Slightly Delayed,12.0,2.74,Traffic
5616653529,34530,On Time,5.0,0.97,Traffic
7188183056,84857,On Time,0.0,2.9,
7898301143,68227,On Time,3.0,3.32,Traffic
5222677885,53731,Slightly Delayed,7.0,2.29,Traffic
8544952346,2103,On Time,1.0,2.38,Traffic
9403371764,20589,Slightly Delayed,13.0,4.38,Traffic
3956205476,30143,On Time,-1.0,1.61,
5678362658,90700,On Time,0.0,2.6,
8131610255,56625,On Time,-3.0,2.47,
4722653990,35362,On Time,4.0,1.65,Traffic
6613853662,57477,Slightly Delayed,10.0,2.2,Traffic
8274987671,25394,On Time,2.0,2.61,Traffic
5519983123,16320,On Time,-2.0,1.85,
2746329488,91841,On Time,-1.0,4.54,
6443285614,51921,On Time,1.0,0.51,Traffic
6932426427,24784,On Time,-5.0,1.03,
1796512004,6966,On Time,3.0,4.54,Traffic
1464518253,86453,On Time,4.0,2.9,Traffic
3585105627,68268,On Time,-3.0,1.88,
5387247994,13031,On Time,3.0,1.93,Traffic
7568171531,71881,On Time,3.0,4.73,Traffic
4111193446,84313,On Time,0.0,4.78,
8683154153,95782,On Time,2.0,3.05,Traffic
5712367183,92876,Slightly Delayed,14.0,2.5,Traffic
3952854723,76903,On Time,-4.0,1.39,
4631387671,79609,Significantly Delayed,23.0,1.13,Traffic
2145309969,30573,On Time,0.0,1.93,
4314762741,5623,On Time,-4.0,2.57,
7401889152,91633,On Time,-4.0,1.45,
1932040824,54078,On Time,5.0,3.81,Traffic
9836424713,1086,On Time,4.0,2.6,Traffic
9882312203,65591,Significantly Delayed,30.0,4.21,Traffic
3082649585,79821,On Time,2.0,0.67,Traffic
6033878151,5041,On Time,-5.0,4.49,
6395547592,94212,Significantly Delayed,30.0,2.69,Traffic
372962997,46745,Slightly Delayed,13.0,4.98,Traffic
2988215377,20480,On Time,-1.0,1.27,
7081583361,8253,On Time,5.0,2.58,Traffic
1860491452,12552,Slightly Delayed,13.0,1.11,Traffic
7499656197,28004,Slightly Delayed,15.0,3.34,Traffic
4507112412,49476,On Time,-5.0,3.92,
9214595868,34254,Slightly Delayed,13.0,2.45,Traffic
253430904,65198,On Time,-4.0,3.98,
5574588218,98523,Slightly Delayed,7.0,3.37,Traffic
2817281674,83817,On Time,1.0,3.05,Traffic
4932779616,72875,On Time,5.0,2.26,Traffic
7932879650,77996,Significantly Delayed,26.0,4.03,Traffic
997698125,83779,On Time,0.0,4.32,
2403547563,38539,On Time,-4.0,3.32,
8875483494,43097,Slightly Delayed,6.0,2.2,Traffic
883548284,16742,Slightly Delayed,6.0,0.85,Traffic
2364229435,23696,On Time,-4.0,1.42,
6845869445,73284,Significantly Delayed,20.0,1.71,Traffic
397818832,89520,Significantly Delayed,27.0,3.64,Traffic
304166272,14802,On Time,5.0,3.89,Traffic
1575626085,36728,On Time,-4.0,2.65,
3945644714,74071,On Time,3.0,4.4,Traffic
8370213291,40650,Slightly Delayed,14.0,3.94,Traffic
2185375786,10502,Slightly Delayed,15.0,1.44,Traffic
1828975788,39589,Slightly Delayed,7.0,3.81,Traffic
4319450104,58079,Slightly Delayed,6.0,4.89,Traffic
5059765199,10225,Slightly Delayed,6.0,4.53,Traffic
5360089735,11907,On Time,3.0,4.41,Traffic
8008211695,5891,On Time,2.0,2.15,Traffic
4400031082,85402,On Time,-3.0,2.37,
9582738204,35952,Significantly Delayed,19.0,3.87,Traffic
1368450162,96642,On Time,-3.0,1.92,
56705032,77287,Slightly Delayed,14.0,3.67,Traffic
2407168640,31314,Slightly Delayed,13.0,0.96,Traffic
530588807,97484,Significantly Delayed,22.0,1.08,Traffic
9975541696,65401,Slightly Delayed,9.0,3.57,Traffic
8602707005,18347,On Time,5.0,2.58,Traffic
2382595056,12155,On Time,-1.0,4.12,
8056162498,21033,Significantly Delayed,21.0,1.56,Traffic
4593039089,58970,On Time,5.0,0.97,Traffic
7311288658,96125,On Time,0.0,1.64,
9157217130,22520,On Time,-5.0,4.52,
9328094731,87082,On Time,-2.0,1.48,
3259266120,98390,Slightly Delayed,14.0,1.62,Traffic
4656541041,12258,Significantly Delayed,25.0,0.55,Traffic
730839483,56532,On Time,-4.0,2.68,
6185824257,1663,On Time,0.0,1.45,
225195662,41237,Slightly Delayed,7.0,3.42,Traffic
6771104541,57250,On Time,-1.0,1.49,
6146830622,47626,On Time,-4.0,2.26,
1380326453,81223,On Time,3.0,4.45,Traffic
728523620,56472,On Time,3.0,2.89,Traffic
27296314,97704,Significantly Delayed,22.0,4.39,Traffic
2608278705,47002,Slightly Delayed,6.0,4.52,Traffic
6786366774,24511,On Time,-3.0,4.36,
5572475750,40263,On Time,1.0,2.33,Traffic
8276417383,12207,On Time,3.0,1.38,Traffic
784435014,92792,On Time,-2.0,1.72,
9442274046,54659,Slightly Delayed,6.0,2.71,Traffic
2470025903,86113,On Time,-5.0,0.72,
6774241153,43384,On Time,-2.0,2.82,
3874644184,94851,On Time,5.0,4.04,Traffic
8078065454,61678,Significantly Delayed,30.0,0.56,Traffic
340113260,75601,Slightly Delayed,13.0,4.84,Traffic
2978839318,28270,On Time,0.0,2.08,
3896922017,65400,On Time,4.0,4.95,Traffic
7621954956,54741,On Time,-4.0,2.73,
581178324,47464,On Time,-3.0,4.11,
8469170680,63716,On Time,4.0,1.51,Traffic
6779626333,76974,Slightly Delayed,11.0,4.69,Traffic
6335704206,20524,On Time,1.0,2.69,Traffic
8314342490,66981,On Time,0.0,0.64,
1948795658,77748,On Time,-2.0,2.73,
9187864807,69796,On Time,-1.0,4.86,
8399666962,970,On Time,-5.0,4.01,
6196321055,42302,On Time,-1.0,0.54,
8128518434,69854,On Time,-3.0,1.46,
9854897999,91060,On Time,-1.0,4.05,
2603584546,65439,On Time,4.0,3.85,Traffic
1295119665,2255,On Time,-5.0,4.34,
599975885,71620,On Time,-2.0,1.45,
5834861324,35944,Significantly Delayed,21.0,1.72,Traffic
2032005162,34670,On Time,4.0,2.55,Traffic
8391900458,24889,On Time,-3.0,4.37,
1887687323,33348,On Time,-2.0,3.78,
2120411967,57032,Significantly Delayed,22.0,4.54,Traffic
3158340906,87614,Slightly Delayed,7.0,4.42,Traffic
2387343456,95322,Slightly Delayed,12.0,1.67,Traffic
338609144,30432,On Time,-3.0,3.64,
9056190831,80716,On Time,0.0,3.38,
2803081135,91761,On Time,1.0,1.92,Traffic
5970759669,77115,On Time,-1.0,1.14,
3226693729,63788,On Time,-1.0,0.5,
8132845656,59176,Significantly Delayed,24.0,2.73,Traffic
7850550725,95256,On Time,4.0,3.45,Traffic
2934547619,93096,On Time,1.0,3.68,Traffic
608179182,62860,Significantly Delayed,16.0,2.94,Traffic
5191326847,18931,On Time,-5.0,1.48,
7614561036,12416,On Time,-4.0,1.58,
2947791133,27180,On Time,-4.0,1.02,
6538760883,6246,On Time,0.0,2.26,
8872250952,56371,Significantly Delayed,16.0,4.38,Traffic
8173258734,65288,Slightly Delayed,8.0,4.19,Traffic
5465833352,43563,On Time,2.0,1.06,Traffic
2106569369,6531,On Time,0.0,3.91,
9039440500,30254,On Time,1.0,2.47,Traffic
8281482042,42297,On Time,4.0,4.44,Traffic
479528548,48749,On Time,2.0,1.05,Traffic
8087519921,45580,On Time,-4.0,3.71,
4869691623,83043,On Time,-5.0,1.07,
7155177625,30422,On Time,5.0,3.68,Traffic
7254499390,86803,On Time,0.0,1.11,
7394439260,12528,Significantly Delayed,27.0,4.36,Traffic
6581715589,58622,On Time,-1.0,3.09,
9457009010,2554,Slightly Delayed,14.0,2.95,Traffic
2859660695,16252,Slightly Delayed,13.0,3.37,Traffic
6392348668,45949,On Time,5.0,2.44,Traffic
6933011590,61242,On Time,-5.0,1.3,
5809441378,5755,Significantly Delayed,24.0,0.97,Traffic
411113020,67832,On Time,3.0,4.93,Traffic
5512796364,26740,On Time,0.0,2.62,
2610813239,70178,On Time,-1.0,4.63,
3236748462,22715,On Time,4.0,2.9,Traffic
6652395897,9118,On Time,-3.0,3.42,
5517901926,44062,On Time,4.0,0.65,Traffic
2174753933,24246,On Time,-3.0,3.68,
1525700767,84226,Slightly Delayed,15.0,4.55,Traffic
7232692149,77791,On Time,4.0,4.28,Traffic
8556607504,26730,On Time,1.0,4.45,Traffic
5841260317,46790,Slightly Delayed,14.0,2.69,Traffic
9471427840,3518,Slightly Delayed,15.0,2.42,Traffic
2070610257,79253,On Time,0.0,1.67,
1884811437,85987,On Time,-5.0,1.8,
5331747573,21022,On Time,-3.0,1.98,
9977285985,9310,On Time,2.0,2.17,Traffic
1715175070,81041,Significantly Delayed,22.0,1.99,Traffic
4117790162,67561,On Time,3.0,3.4,Traffic
9051644316,3338,Slightly Delayed,7.0,1.59,Traffic
4903335316,78579,Slightly Delayed,10.0,3.96,Traffic
3341481363,5676,Significantly Delayed,16.0,1.45,Traffic
4074537770,35318,On Time,4.0,4.12,Traffic
5374589112,5005,Significantly Delayed,24.0,1.35,Traffic
6401406847,73083,Slightly Delayed,11.0,2.91,Traffic
698439139,11532,On Time,-2.0,3.38,
881367843,44968,On Time,-4.0,2.67,
6438115781,4344,On Time,0.0,4.89,
1706198744,71880,On Time,-1.0,2.71,
3115167739,72022,On Time,0.0,3.24,
8608111158,12818,Slightly Delayed,9.0,3.77,Traffic
8167540645,58084,On Time,4.0,3.63,Traffic
898210033,12413,On Time,-2.0,2.34,
5415454466,34853,On Time,1.0,1.91,Traffic
9240312177,95973,Slightly Delayed,7.0,1.54,Traffic
4880265969,27914,On Time,0.0,1.64,
5056583192,92613,On Time,-4.0,1.43,
1921412688,73146,On Time,3.0,2.91,Traffic
5829741995,19670,Slightly Delayed,10.0,4.54,Traffic
9830742370,76449,Slightly Delayed,6.0,1.98,Traffic
509041342,46033,On Time,0.0,2.24,
8420144998,23389,On Time,-3.0,1.9,
7353766541,31980,On Time,0.0,3.61,
8617979440,58649,Significantly Delayed,18.0,4.5,Traffic
680476823,57248,On Time,4.0,3.13,Traffic
5424536852,62091,On Time,2.0,2.27,Traffic
1142004448,26520,On Time,-4.0,1.46,
1814491335,88279,Slightly Delayed,13.0,1.13,Traffic
445929405,56215,On Time,3.0,4.08,Traffic
3849003596,32753,Significantly Delayed,26.0,1.56,Traffic
6367757670,87431,On Time,-4.0,3.34,
4925321106,88488,On Time,1.0,1.86,Traffic
4463294381,53108,Slightly Delayed,15.0,1.15,Traffic
9077946933,36570,Slightly Delayed,9.0,1.91,Traffic
6688079478,94088,On Time,-2.0,1.83,
8712304346,62302,On Time,-5.0,1.53,
3748957111,90798,Slightly Delayed,8.0,2.78,Traffic
2388792163,16233,Slightly Delayed,13.0,3.8,Traffic
2583035857,94223,On Time,3.0,1.63,Traffic
2649487718,74371,On Time,4.0,3.51,Traffic
5936628691,50066,Slightly Delayed,12.0,4.61,Traffic
7662682121,67053,On Time,1.0,4.85,Traffic
736115661,29600,Slightly Delayed,10.0,2.86,Traffic
2448741950,91140,On Time,3.0,1.44,Traffic
9321629905,93938,On Time,4.0,1.5,Traffic
9020583379,45361,On Time,2.0,2.17,Traffic
2642275862,13165,Significantly Delayed,25.0,4.11,Traffic
6932431317,17468,On Time,-2.0,4.75,
9126871366,52905,Significantly Delayed,16.0,1.36,Traffic
3244572785,94129,Significantly Delayed,25.0,3.71,Traffic
6485432691,89800,On Time,2.0,4.02,Traffic
6047222755,19111,On Time,-1.0,2.63,
6167501412,16808,Significantly Delayed,27.0,1.27,Traffic
2052163872,36843,On Time,0.0,0.99,
7740339645,8704,Slightly Delayed,9.0,0.76,Traffic
2761855959,21232,On Time,-5.0,3.92,
8010347195,37264,On Time,3.0,2.16,Traffic
2384153985,57668,Slightly Delayed,10.0,2.06,Traffic
3584794157,9727,On Time,-2.0,1.81,
8186709947,23823,Significantly Delayed,22.0,4.09,Traffic
6027355216,89884,On Time,1.0,2.01,Traffic
9823160533,80889,On Time,5.0,2.28,Traffic
8694663463,42844,On Time,-2.0,4.36,
1296772969,61392,On Time,1.0,4.48,Traffic
5856838171,7117,Significantly Delayed,25.0,1.84,Traffic
915473142,93166,Slightly Delayed,15.0,3.12,Traffic
6992097680,74334,Slightly Delayed,13.0,4.17,Traffic
6870670122,89533,On Time,1.0,0.66,Traffic
6626994121,18323,Slightly Delayed,13.0,3.53,Traffic
6125813500,31926,Slightly Delayed,12.0,4.34,Traffic
6899859775,12202,On Time,3.0,1.78,Traffic
1825560091,1440,On Time,5.0,2.81,Traffic
1320638425,38512,On Time,0.0,2.0,
5320995509,63710,On Time,5.0,3.48,Traffic
4249535395,45901,On Time,-5.0,1.15,
804881381,61383,On Time,-4.0,1.57,
4858560187,16416,On Time,4.0,4.42,Traffic
6425666148,19912,On Time,-4.0,1.13,
9021754099,54647,On Time,2.0,1.68,Traffic
7728205680,63693,On Time,0.0,2.34,
9346166799,40234,Slightly Delayed,7.0,4.33,Traffic
3377313085,83445,Slightly Delayed,7.0,1.26,Traffic
8167716321,69644,On Time,0.0,1.96,
2024637181,3368,On Time,1.0,3.78,Traffic
9310630290,47069,On Time,-2.0,2.55,
2276505075,40432,On Time,0.0,4.98,
6615188116,42073,On Time,5.0,3.51,Traffic
6858336318,18825,On Time,-2.0,1.48,
7601638642,8313,Significantly Delayed,16.0,1.38,Traffic
1191565627,13574,On Time,-4.0,3.4,
4785021992,14692,On Time,5.0,3.06,Traffic
3452964753,56030,On Time,4.0,3.92,Traffic
3490919801,59239,On Time,-2.0,1.15,
105578518,97558,Slightly Delayed,14.0,0.57,Traffic
2978719561,39241,Slightly Delayed,7.0,1.83,Traffic
9979010790,41655,Slightly Delayed,10.0,4.05,Traffic
4435636116,45294,On Time,-2.0,3.54,
5909879259,48039,Slightly Delayed,11.0,4.87,Traffic
2686390867,21025,On Time,-2.0,4.72,
6698537000,50375,On Time,-1.0,1.13,
4395604675,608,Slightly Delayed,7.0,3.77,Traffic
3475041787,93068,Slightly Delayed,14.0,4.34,Traffic
5817989751,53533,On Time,1.0,2.38,Traffic
1433129858,25333,On Time,-5.0,2.5,
3571922553,84788,On Time,4.0,4.45,Traffic
7940229189,40127,Significantly Delayed,17.0,4.09,Traffic
3801240688,82311,On Time,0.0,0.82,
1295268290,30358,On Time,-3.0,0.84,
4552636670,32309,On Time,3.0,4.94,Traffic
6805071689,85430,Significantly Delayed,23.0,2.64,Traffic
8026827967,72056,On Time,0.0,1.97,
6417774057,96532,Slightly Delayed,6.0,2.95,Traffic
7877665931,72800,On Time,5.0,4.69,Traffic
7754237266,9779,On Time,-2.0,3.12,
7985418058,72721,On Time,0.0,3.68,
5287733777,40327,On Time,-2.0,4.66,
7112725384,18999,On Time,0.0,0.77,
6261926473,21242,On Time,-4.0,2.86,
1495465938,53172,On Time,5.0,0.64,Traffic
7891205593,43532,On Time,-4.0,4.55,
924888012,28336,Slightly Delayed,10.0,4.89,Traffic
943278538,84473,Significantly Delayed,27.0,4.7,Traffic
9981950902,74591,On Time,5.0,1.23,Traffic
7769253886,34392,On Time,5.0,3.06,Traffic
9350977708,93092,On Time,-1.0,1.27,
4525211942,33706,On Time,-1.0,3.89,
7232049635,86311,On Time,-5.0,0.51,
679546532,40781,Slightly Delayed,9.0,1.64,Traffic
4665187954,39743,On Time,-3.0,4.23,
3914760118,52436,On Time,1.0,3.38,Traffic
155568486,59769,On Time,2.0,0.6,Traffic
3773972929,42110,On Time,-1.0,2.85,
2168808412,23293,Slightly Delayed,14.0,1.34,Traffic
7697315553,74363,On Time,3.0,3.93,Traffic
804414742,98191,Slightly Delayed,12.0,4.21,Traffic
918328199,20173,Slightly Delayed,11.0,2.24,Traffic
3084493525,89201,On Time,2.0,2.14,Traffic
8047256000,73002,Slightly Delayed,11.0,4.53,Traffic
5176597414,41701,Slightly Delayed,8.0,0.72,Traffic
110303417,66500,On Time,0.0,2.49,
1809212176,68256,On Time,-4.0,4.43,
1765001264,16034,Significantly Delayed,27.0,0.54,Traffic
4220306391,74233,Slightly Delayed,12.0,3.39,Traffic
1275637731,29837,Significantly Delayed,21.0,2.19,Traffic
7729557529,14931,On Time,3.0,0.89,Traffic
9279017414,72785,On Time,1.0,2.03,Traffic
8726185624,8736,On Time,5.0,2.67,Traffic
3192177869,2439,On Time,-3.0,4.51,
5033541164,78526,Significantly Delayed,18.0,2.85,Traffic
4495977117,30929,Slightly Delayed,12.0,3.96,Traffic
8866977450,60421,On Time,1.0,0.55,Traffic
7542030170,157,On Time,0.0,3.21,
8782031586,89181,Slightly Delayed,7.0,0.58,Traffic
7177553918,13012,Slightly Delayed,14.0,3.48,Traffic
9157563215,20285,On Time,-1.0,2.25,
989452284,34208,On Time,2.0,2.71,Traffic
9972678893,56834,On Time,0.0,1.06,
8561203503,70087,On Time,-3.0,4.49,
1388300707,48870,On Time,4.0,1.98,Traffic
4054816025,2786,On Time,2.0,3.89,Traffic
9943206333,86716,On Time,4.0,2.89,Traffic
3948498236,71487,Slightly Delayed,9.0,4.87,Traffic
8096169523,24856,On Time,3.0,4.87,Traffic
8803091944,70237,On Time,-5.0,2.41,
7409519974,63789,On Time,1.0,2.81,Traffic
456278500,70639,Slightly Delayed,12.0,4.64,Traffic
9912965340,38348,Significantly Delayed,28.0,3.28,Traffic
2802653261,8096,On Time,-4.0,1.99,
8629948751,57001,Slightly Delayed,6.0,3.0,Traffic
9169008097,11475,On Time,5.0,2.16,Traffic
3186513319,2924,Slightly Delayed,9.0,4.76,Traffic
8837578937,59526,On Time,1.0,1.07,Traffic
1468095888,73298,On Time,-5.0,2.18,
3055120492,10184,Slightly Delayed,10.0,4.52,Traffic
6083457185,5319,On Time,4.0,2.23,Traffic
7154956248,38167,On Time,-4.0,4.48,
246971181,10315,On Time,2.0,1.37,Traffic
2452915406,59616,On Time,3.0,1.89,Traffic
9458183390,9443,On Time,-2.0,2.14,
576571858,3179,On Time,1.0,2.39,Traffic
9544803182,13919,On Time,2.0,3.83,Traffic
2121652047,63262,Significantly Delayed,17.0,2.48,Traffic
8891725854,16971,On Time,-1.0,4.44,
4870772869,4732,On Time,1.0,1.87,Traffic
262562615,4045,On Time,4.0,4.08,Traffic
5142912812,90866,Significantly Delayed,20.0,1.24,Traffic
1225289500,77780,On Time,3.0,3.86,Traffic
7337555525,99482,On Time,1.0,1.77,Traffic
5719806088,88036,On Time,5.0,0.59,Traffic
6890191424,28164,Slightly Delayed,6.0,1.22,Traffic
5695198653,29646,On Time,2.0,2.19,Traffic
482670263,90648,On Time,-1.0,1.97,
7857904467,83539,On Time,1.0,2.73,Traffic
614435661,34007,On Time,4.0,4.98,Traffic
2284551326,48499,On Time,2.0,2.86,Traffic
8614991290,85862,Significantly Delayed,21.0,3.87,Traffic
9865566300,66125,Slightly Delayed,7.0,0.52,Traffic
6672582413,18435,Slightly Delayed,14.0,1.95,Traffic
3004834987,1554,On Time,-5.0,1.41,
4486349175,93191,On Time,5.0,1.93,Traffic
3098655541,58041,On Time,4.0,1.85,Traffic
1912293606,72857,On Time,2.0,0.56,Traffic
7465280557,44449,On Time,5.0,1.54,Traffic
343050015,72401,Significantly Delayed,21.0,0.66,Traffic
6414606364,32432,On Time,1.0,2.33,Traffic
4092550629,73303,On Time,0.0,1.69,
9810964144,28405,On Time,-1.0,2.88,
6513851276,36145,Slightly Delayed,12.0,1.93,Traffic
6080784069,78499,Slightly Delayed,9.0,4.57,Traffic
1967283733,37938,Slightly Delayed,15.0,3.06,Traffic
2683672396,18256,On Time,-4.0,1.2,
1464736195,21637,Slightly Delayed,10.0,4.66,Traffic
3258963661,53738,On Time,-3.0,0.54,
9956872454,31304,Slightly Delayed,15.0,2.59,Traffic
867630114,49041,On Time,0.0,0.64,
3333752740,84844,On Time,-5.0,4.57,
4835197446,20579,On Time,3.0,4.91,Traffic
1888517793,3529,On Time,3.0,3.53,Traffic
5148599328,57593,Slightly Delayed,11.0,3.5,Traffic
3405089431,66223,Slightly Delayed,13.0,1.12,Traffic
9286199495,61907,On Time,2.0,2.57,Traffic
6418255337,34687,On Time,0.0,1.03,
7442478777,81710,On Time,-3.0,0.52,
5170777528,48906,On Time,3.0,1.33,Traffic
1255941187,75245,Slightly Delayed,13.0,1.2,Traffic
4704980993,56079,Slightly Delayed,12.0,1.69,Traffic
7310604669,44693,Slightly Delayed,9.0,4.17,Traffic
7970608721,23409,Slightly Delayed,14.0,1.18,Traffic
3164727163,99751,Slightly Delayed,6.0,2.47,Traffic
2388064449,30915,On Time,5.0,3.4,Traffic
757816226,62043,Significantly Delayed,18.0,1.86,Traffic
259772553,96120,On Time,-2.0,3.1,
8388644219,29917,On Time,-3.0,3.72,
1545044936,95370,On Time,4.0,3.86,Traffic
6995571310,35644,On Time,-2.0,1.89,
8801161214,16061,On Time,4.0,2.44,Traffic
1751319400,13729,On Time,0.0,3.32,
10448052,47308,On Time,5.0,4.53,Traffic
3047076079,19052,On Time,-4.0,4.22,
5085860780,38853,On Time,-5.0,3.9,
6213909425,28346,On Time,2.0,4.18,Traffic
3712789789,67269,On Time,2.0,0.95,Traffic
278794976,56515,On Time,4.0,3.84,Traffic
3420357591,49383,On Time,-3.0,2.6,
4551386734,92089,Slightly Delayed,13.0,3.13,Traffic
7609681987,97077,On Time,4.0,1.0,Traffic
1721655048,44050,Slightly Delayed,8.0,0.62,Traffic
7040151151,55045,On Time,0.0,1.94,
6719661881,74581,On Time,0.0,1.93,
5195004299,52894,On Time,5.0,3.81,Traffic
5441946621,4469,Significantly Delayed,19.0,1.05,Traffic
3508992095,32093,Significantly Delayed,27.0,3.38,Traffic
8454449180,2578,Slightly Delayed,8.0,1.97,Traffic
9251851237,94666,On Time,4.0,3.59,Traffic
6739811103,93027,On Time,4.0,3.83,Traffic
7590827828,14664,On Time,-1.0,4.15,
310213322,13885,Slightly Delayed,8.0,3.14,Traffic
934908369,90844,On Time,4.0,2.21,Traffic
3817617199,37598,Significantly Delayed,27.0,4.38,Traffic
2622709030,10007,Significantly Delayed,24.0,3.38,Traffic
3843689992,11827,On Time,3.0,4.61,Traffic
8732395640,24839,On Time,-3.0,1.54,
3889721330,36020,Significantly Delayed,28.0,4.82,Traffic
7064093619,12886,On Time,0.0,4.63,
6798661163,29752,On Time,2.0,3.67,Traffic
2878307830,56966,Slightly Delayed,15.0,1.94,Traffic
4133369643,76053,Slightly Delayed,6.0,3.69,Traffic
3394787348,74478,Slightly Delayed,14.0,2.69,Traffic
4830380663,41847,On Time,1.0,4.73,Traffic
3441042301,80455,On Time,-4.0,1.89,
3984353474,94156,Significantly Delayed,23.0,3.64,Traffic
4495916529,63656,On Time,3.0,3.47,Traffic
5075205264,21123,Slightly Delayed,6.0,3.43,Traffic
6129180304,41630,On Time,1.0,0.59,Traffic
3311686914,95107,On Time,3.0,3.43,Traffic
3907403745,767,On Time,-5.0,0.63,
9924696305,93204,On Time,2.0,3.98,Traffic
7348508805,67512,Slightly Delayed,10.0,3.22,Traffic
1665004352,75219,On Time,-2.0,4.68,
1049800958,95346,On Time,0.0,0.54,
2937550786,59192,On Time,-4.0,4.47,
486724008,50502,Slightly Delayed,12.0,0.84,Traffic
9361578823,83234,On Time,2.0,2.51,Traffic
6249585672,56043,On Time,4.0,1.61,Traffic
2111712383,19726,On Time,3.0,5.0,Traffic
2962076108,54302,On Time,0.0,4.38,
7509638056,75144,On Time,5.0,3.25,Traffic
6074743537,91918,On Time,1.0,2.37,Traffic
3560026527,56514,Significantly Delayed,24.0,4.71,Traffic
7005103077,2513,On Time,0.0,4.26,
8175826750,45838,On Time,3.0,3.14,Traffic
8572946020,36711,On Time,0.0,1.45,
2936701883,69765,On Time,3.0,2.77,Traffic
9948324640,17187,On Time,4.0,2.7,Traffic
2865872281,62950,Slightly Delayed,11.0,2.55,Traffic
5785351358,31077,On Time,-3.0,2.65,
5204776107,66003,On Time,-2.0,2.93,
8689865723,15816,On Time,-4.0,2.88,
7822329516,16858,Slightly Delayed,6.0,3.31,Traffic
5995393950,47824,On Time,-2.0,4.57,
5458784818,23513,On Time,-2.0,4.17,
